,name,is_closed,url,rating,price,review_count,latitude,longitude,location
80,420 Pit Stop 15 Cap,False,https://www.yelp.com/biz/420-pit-stop-15-cap-altadena?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,75,34.18561033,-118.1512005,"(34.18561033, -118.1512005)"
81,Emberz,False,https://www.yelp.com/biz/emberz-van-nuys-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,24,34.211817,-118.462793,"(34.211817, -118.462793)"
82,The Green Earth Farmacie,False,https://www.yelp.com/biz/the-green-earth-farmacie-van-nuys?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,$,18,34.2117783364303,-118.462784255872,"(34.2117783364303, -118.462784255872)"
83,Green Cross of Torrance,False,https://www.yelp.com/biz/green-cross-of-torrance-torrance-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$,84,33.831109,-118.308726,"(33.831109, -118.308726)"
84,Divine Wellness Center,False,https://www.yelp.com/biz/divine-wellness-center-canoga-park?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,$,36,34.202434,-118.595115,"(34.202434, -118.595115)"
85,Pineapple Express Delivers,False,https://www.yelp.com/biz/pineapple-express-delivers-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,14,34.0450286865234,-118.448593139648,"(34.0450286865234, -118.448593139648)"
86,Marina Caregivers,False,https://www.yelp.com/biz/marina-caregivers-marina-del-rey-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,64,33.990839,-118.445826,"(33.990839, -118.445826)"
87,Dr. Greenthumb’s,False,https://www.yelp.com/biz/dr-greenthumb-s-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$,44,34.07467,-118.22086,"(34.07467, -118.22086)"
88,Apothecary420,False,https://www.yelp.com/biz/apothecary420-sherman-oaks?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,69,34.15312,-118.46892,"(34.15312, -118.46892)"
89,The Buddha Company - DTLA,False,https://www.yelp.com/biz/the-buddha-company-dtla-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$,33,34.04139,-118.25349,"(34.04139, -118.25349)"
90,The Antidote,False,https://www.yelp.com/biz/the-antidote-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,10,34.0833634,-118.3508367,"(34.0833634, -118.3508367)"
91,420 Caregiver Sherman Oaks Dispensary,False,https://www.yelp.com/biz/420-caregiver-sherman-oaks-dispensary-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,18,34.14896,-118.43868,"(34.14896, -118.43868)"
92,Serra Dispensary,False,https://www.yelp.com/biz/serra-dispensary-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,12,34.07257,-118.36712,"(34.07257, -118.36712)"
93,Project Cannabis,False,https://www.yelp.com/biz/project-cannabis-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,16,34.025806,-118.241626,"(34.025806, -118.241626)"
94,The Farmacy Westwood,False,https://www.yelp.com/biz/the-farmacy-westwood-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,43,34.06113,-118.44765,"(34.06113, -118.44765)"
95,TLC Collective,False,https://www.yelp.com/biz/tlc-collective-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$$,61,34.0177450381105,-118.198729850021,"(34.0177450381105, -118.198729850021)"
96,New Amsterdam Naturals - NNCC,False,https://www.yelp.com/biz/new-amsterdam-naturals-nncc-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$$,65,34.02887,-118.3927,"(34.02887, -118.3927)"
97,House of Flowers,False,https://www.yelp.com/biz/house-of-flowers-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,59,34.064302,-118.271492,"(34.064302, -118.271492)"
98,LB Collective,False,https://www.yelp.com/biz/lb-collective-long-beach-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,24,33.87491,-118.17117,"(33.87491, -118.17117)"
99,The Medicine Woman,False,https://www.yelp.com/biz/the-medicine-woman-bellflower?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,29,33.86924,-118.14059,"(33.86924, -118.14059)"
100,Weed Way,False,https://www.yelp.com/biz/weed-way-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,29,34.248081,-118.284415,"(34.248081, -118.284415)"
101,Ladera Holistic Care,False,https://www.yelp.com/biz/ladera-holistic-care-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,19,33.98869,-118.33738,"(33.98869, -118.33738)"
102,The Relief Collective,False,https://www.yelp.com/biz/the-relief-collective-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,18,34.0511166,-118.3653043,"(34.0511166, -118.3653043)"
103,Urban Treez,False,https://www.yelp.com/biz/urban-treez-studio-city-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,123,34.13963,-118.37872,"(34.13963, -118.37872)"
104,Hollyweed,False,https://www.yelp.com/biz/hollyweed-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,35,34.044442203096,-118.35261268453941,"(34.044442203096, -118.35261268453941)"
105,The Pottery,False,https://www.yelp.com/biz/the-pottery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$$,26,34.04502,-118.34853,"(34.04502, -118.34853)"
106,Pot Valet,False,https://www.yelp.com/biz/pot-valet-los-angeles-10?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,13,34.0398292541504,-118.268547058105,"(34.0398292541504, -118.268547058105)"
107,Westside Organic Delivery,False,https://www.yelp.com/biz/westside-organic-delivery-santa-monica?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,10,34.0306434631348,-118.490600585938,"(34.0306434631348, -118.490600585938)"
108,Skyhigh LA,False,https://www.yelp.com/biz/skyhigh-la-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,$$,13,34.0598826107359,-118.215785399079,"(34.0598826107359, -118.215785399079)"
109,Silver Lake Caregivers Group,False,https://www.yelp.com/biz/silver-lake-caregivers-group-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,52,34.1070133,-118.25503521,"(34.1070133, -118.25503521)"
110,LA Cannabis Co - Inglewood,False,https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,20,33.98545,-118.31199,"(33.98545, -118.31199)"
111,Happy Leaf Collective,False,https://www.yelp.com/biz/happy-leaf-collective-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,31,34.04422,-118.43246,"(34.04422, -118.43246)"
112,New Age Care Center,False,https://www.yelp.com/biz/new-age-care-center-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,21,34.01078,-118.2796,"(34.01078, -118.2796)"
113,HCMA,False,https://www.yelp.com/biz/hcma-sun-valley-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,38,34.24088,-118.39002,"(34.24088, -118.39002)"
114,WHTC,False,https://www.yelp.com/biz/whtc-studio-city?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,47,34.1363802,-118.3621366,"(34.1363802, -118.3621366)"
115,Limited Edition420 Delivery,False,https://www.yelp.com/biz/limited-edition420-delivery-los-angeles-6?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,11,34.0997886657715,-118.327217102051,"(34.0997886657715, -118.327217102051)"
116,Roots,False,https://www.yelp.com/biz/roots-sun-valley?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,12,34.201511,-118.372012,"(34.201511, -118.372012)"
117,Natural Remedies Caregivers,False,https://www.yelp.com/biz/natural-remedies-caregivers-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,25,34.087443,-118.309602,"(34.087443, -118.309602)"
118,Los Angeles Variety Cannabis,False,https://www.yelp.com/biz/los-angeles-variety-cannabis-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,16,34.0629758,-118.3627193,"(34.0629758, -118.3627193)"
119,Green Door West Delivery,False,https://www.yelp.com/biz/green-door-west-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,$$,63,34.03722,-118.42127,"(34.03722, -118.42127)"
120,Eaze,False,https://www.yelp.com/biz/eaze-venice-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.5,,125,33.99266,-118.4637,"(33.99266, -118.4637)"
121,Amuse,False,https://www.yelp.com/biz/amuse-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,15,33.9736289978027,-118.249893188477,"(33.9736289978027, -118.249893188477)"
122,Sherbinskis,False,https://www.yelp.com/biz/sherbinskis-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,21,34.077554,-118.361592,"(34.077554, -118.361592)"
123,American Eagle Collective,False,https://www.yelp.com/biz/american-eagle-collective-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,10,34.141769,-118.221107,"(34.141769, -118.221107)"
124,Calma West Hollywood Dispensary,False,https://www.yelp.com/biz/calma-west-hollywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,28,34.09242667,-118.34441667,"(34.09242667, -118.34441667)"
125,GREENWOLF LA,False,https://www.yelp.com/biz/greenwolf-la-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,53,34.1256846,-118.2639331,"(34.1256846, -118.2639331)"
126,Cannajuana Releaf,False,https://www.yelp.com/biz/cannajuana-releaf-glendale?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,$$,5,34.13526,-118.24425,"(34.13526, -118.24425)"
127,LA Cannabis Co - Los Angeles,False,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,$,20,34.0187479,-118.3193331,"(34.0187479, -118.3193331)"
128,The Growcery,False,https://www.yelp.com/biz/the-growcery-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,13,34.0511166,-118.3653043,"(34.0511166, -118.3653043)"
129,Emjay,False,https://www.yelp.com/biz/emjay-los-angeles-6?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,22,34.0656,-118.34984,"(34.0656, -118.34984)"
130,Rolling Loud 15 Cap,False,https://www.yelp.com/biz/rolling-loud-15-cap-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,9,34.04127,-118.16901,"(34.04127, -118.16901)"
131,420Bird,False,https://www.yelp.com/biz/420bird-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,36,34.0522342,-118.2436849,"(34.0522342, -118.2436849)"
132,Herbal Nature,False,https://www.yelp.com/biz/herbal-nature-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,9,34.0412657611647,-118.253331611495,"(34.0412657611647, -118.253331611495)"
133,Herbal Remedies Caregivers,False,https://www.yelp.com/biz/herbal-remedies-caregivers-sylmar?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,23,34.295407,-118.41234,"(34.295407, -118.41234)"
134,Venice Medical Center,False,https://www.yelp.com/biz/venice-medical-center-culver-city-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,39,34.01960754394531,-118.39566040039062,"(34.01960754394531, -118.39566040039062)"
135,DTPG Downtown Patient Group,False,https://www.yelp.com/biz/downtown-patient-group-dtpg-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,14,34.02654,-118.23878,"(34.02654, -118.23878)"
136,KushCab Delivery,False,https://www.yelp.com/biz/kushcab-delivery-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,11,34.04901,-118.28623,"(34.04901, -118.28623)"
137,Uplyft LA,False,https://www.yelp.com/biz/uplyft-la-los-angeles-10?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,10,34.0448,-118.432205,"(34.0448, -118.432205)"
138,Firehouse 365,False,https://www.yelp.com/biz/firehouse-365-maywood-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,16,33.9829135,-118.1860701,"(33.9829135, -118.1860701)"
139,University 20 Cap,False,https://www.yelp.com/biz/university-20-cap-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,39,34.02027,-118.27578,"(34.02027, -118.27578)"
140,CBD on Abbot,False,https://www.yelp.com/biz/cbd-on-abbot-venice-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,4,33.98866,-118.45258,"(33.98866, -118.45258)"
141,Pot Valet,False,https://www.yelp.com/biz/pot-valet-chatsworth?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,13,34.2322723,-118.5792364,"(34.2322723, -118.5792364)"
142,Cookies Melrose,False,https://www.yelp.com/biz/cookies-melrose-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,2.0,,64,34.08336,-118.37237,"(34.08336, -118.37237)"
143,Super Supreme OG,False,https://www.yelp.com/biz/super-supreme-og-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,20,34.057903,-118.301834,"(34.057903, -118.301834)"
144,Compassion Union,False,https://www.yelp.com/biz/compassion-union-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,4,34.0707703,-118.3756409,"(34.0707703, -118.3756409)"
145,Da Green Corner,False,https://www.yelp.com/biz/da-green-corner-los-angeles-9?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,15,34.0293617248535,-118.285255432129,"(34.0293617248535, -118.285255432129)"
146,Westside Botanicals,False,https://www.yelp.com/biz/westside-botanicals-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,10,33.998695,-118.4285243,"(33.998695, -118.4285243)"
147,The Pottery,False,https://www.yelp.com/biz/the-pottery-los-angeles-3?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,8,34.03348,-118.47366,"(34.03348, -118.47366)"
148,Caliva Delivery,False,https://www.yelp.com/biz/caliva-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,3,34.0656,-118.34984,"(34.0656, -118.34984)"
149,Pacific Organic,False,https://www.yelp.com/biz/pacific-organic-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.5,,5,34.14918,-118.4106,"(34.14918, -118.4106)"
150,Catalyst Cannabis - Cherry,False,https://www.yelp.com/biz/catalyst-cannabis-cherry-long-beach-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,30,33.8150537,-118.166663115344,"(33.8150537, -118.166663115344)"
151,LA Crown Collective,False,https://www.yelp.com/biz/la-crown-collective-los-angeles-4?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,13,33.97497,-118.25129,"(33.97497, -118.25129)"
152,Angel’s Kush Cannabis Delivery,False,https://www.yelp.com/biz/angel-s-kush-cannabis-delivery-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.5,,9,34.063149,-118.298583,"(34.063149, -118.298583)"
153,Curb Delivery,False,https://www.yelp.com/biz/curb-delivery-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,3,34.02945,-118.35494,"(34.02945, -118.35494)"
154,Haven - Maywood,False,https://www.yelp.com/biz/haven-maywood-maywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,40,33.988258,-118.194824,"(33.988258, -118.194824)"
155,OG EXPRESS,False,https://www.yelp.com/biz/og-express-gardena-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,,25,33.89633,-118.3271,"(33.89633, -118.3271)"
156,Kanep CBD,False,https://www.yelp.com/biz/kanep-cbd-west-hollywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,5.0,,6,34.090558,-118.369396,"(34.090558, -118.369396)"
157,The Circle,False,https://www.yelp.com/biz/the-circle-long-beach-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,$$,150,33.78905,-118.13945,"(33.78905, -118.13945)"
158,CanEx Delivery,False,https://www.yelp.com/biz/canex-delivery-culver-city?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,20,34.0236878,-118.3900204,"(34.0236878, -118.3900204)"
159,Shivas Dtla,False,https://www.yelp.com/biz/shivas-dtla-los-angeles?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,3.0,$$,14,34.03679,-118.26325,"(34.03679, -118.26325)"
160,Ktown Kush,False,https://www.yelp.com/biz/ktown-kush-los-angeles-2?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,7,34.069264,-118.30204,"(34.069264, -118.30204)"
161,PAC LA,False,https://www.yelp.com/biz/pac-la-north-hollywood?adjust_creative=ZWy0ubD0XpxR_wgB9r9oJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZWy0ubD0XpxR_wgB9r9oJA,4.0,,48,34.15925,-118.370872,"(34.15925, -118.370872)"
